OrderID,OrderDate,SalesPersonID,AreaID,ProductID,Quantity,UnitPrice,SalesAmount
O1856,12/17/2019,S011,A006,P008,11,234.20,2576.20
O1857,12/18/2019,S012,A007,P009,7,634.00,4438.00
O1858,12/19/2019,S013,A008,P010,5,521.00,2605.00
O1859,12/19/2019,S014,A009,P011,10,533.00,5330.00
O1860,12/20/2019,S015,A010,P012,3,51.00,153.00
O1861,12/20/2019,S001,A001,P001,6,100.00,600.00
O1862,12/21/2019,S002,A002,P002,12,200.00,2400.00
O1863,12/21/2019,S003,A003,P003,10,250.00,2500.00
O1864,12/23/2019,S004,A004,P004,9,310.45,2794.05
O1865,12/23/2019,S005,A005,P005,10,53.00,530.00
O1866,12/24/2019,S006,A006,P006,3,120.00,360.00
O1867,12/24/2019,S007,A007,P007,9,234.51,2110.59
O1868,12/24/2019,S008,A008,P008,9,234.20,2107.80
O1869,12/24/2019,S009,A009,P009,6,634.00,3804.00
O1870,12/24/2019,S010,A010,P010,3,521.00,1563.00
O1871,12/25/2019,S011,A001,P011,8,533.00,4264.00
O1872,12/25/2019,S012,A002,P012,8,51.00,408.00
O1873,12/25/2019,S013,A003,P001,11,100.00,1100.00
O1874,12/26/2019,S014,A004,P002,11,200.00,2200.00
O1875,12/26/2019,S015,A005,P003,12,250.00,3000.00
O1876,12/26/2019,S001,A006,P004,2,310.45,620.90
O1877,12/26/2019,S002,A007,P005,4,53.00,212.00
O1878,12/27/2019,S003,A008,P006,8,120.00,960.00
O1879,12/27/2019,S004,A009,P007,12,234.51,2814.12
O1880,12/27/2019,S005,A010,P008,12,234.20,2810.40
O1881,12/28/2019,S006,A001,P009,3,634.00,1902.00
O1882,12/29/2019,S007,A002,P010,8,521.00,4168.00
O1883,12/30/2019,S008,A003,P011,5,533.00,2665.00
O1884,12/31/2019,S009,A004,P012,12,51.00,612.00
O1885,12/31/2019,S010,A005,P001,9,100.00,900.00
O1886,1/1/2020,S011,A006,P002,4,200.00,800.00
O1887,1/1/2020,S012,A007,P003,2,250.00,500.00
O1888,1/1/2020,S013,A008,P004,9,310.45,2794.05
O1889,1/1/2020,S014,A009,P005,8,53.00,424.00
O1890,1/1/2020,S015,A010,P006,10,120.00,1200.00
O1891,1/1/2020,S001,A001,P007,4,234.51,938.04
O1892,1/1/2020,S002,A002,P008,12,234.20,2810.40
O1893,1/2/2020,S003,A003,P009,6,634.00,3804.00
O1894,1/2/2020,S004,A004,P010,11,521.00,5731.00
O1895,1/3/2020,S005,A005,P011,10,533.00,5330.00
O1896,1/3/2020,S006,A006,P012,5,51.00,255.00
O1897,1/4/2020,S007,A007,P001,5,100.00,500.00
O1898,1/4/2020,S008,A008,P002,11,200.00,2200.00
O1899,1/4/2020,S009,A009,P003,1,250.00,250.00
O1900,1/5/2020,S010,A010,P004,11,310.45,3414.95
O1901,1/5/2020,S011,A001,P005,12,53.00,636.00
O1902,1/6/2020,S012,A002,P006,2,120.00,240.00
O1903,1/6/2020,S013,A003,P007,9,234.51,2110.59
O1904,1/6/2020,S014,A004,P008,2,234.20,468.40
O1905,1/6/2020,S015,A005,P009,6,634.00,3804.00
O1906,1/7/2020,S001,A006,P010,3,521.00,1563.00
O1907,1/7/2020,S002,A007,P011,2,533.00,1066.00
O1908,1/8/2020,S003,A008,P012,7,51.00,357.00
O1909,1/8/2020,S004,A009,P001,2,100.00,200.00
O1910,1/8/2020,S005,A010,P002,1,200.00,200.00
O1911,1/9/2020,S006,A001,P003,12,250.00,3000.00
O1912,1/10/2020,S007,A002,P004,11,310.45,3414.95
O1913,1/10/2020,S008,A003,P005,6,53.00,318.00
O1914,1/10/2020,S009,A004,P006,3,120.00,360.00
O1915,1/10/2020,S010,A005,P007,10,234.51,2345.10
O1916,1/11/2020,S011,A006,P008,8,234.20,1873.60
O1917,1/11/2020,S012,A007,P009,9,634.00,5706.00
O1918,1/13/2020,S013,A008,P010,5,521.00,2605.00
O1919,1/13/2020,S014,A009,P011,2,533.00,1066.00
O1920,1/14/2020,S015,A010,P012,8,51.00,408.00
O1921,1/14/2020,S001,A001,P001,6,100.00,600.00
O1922,1/14/2020,S002,A002,P002,11,200.00,2200.00
O1923,1/15/2020,S003,A003,P003,8,250.00,2000.00
O1924,1/15/2020,S004,A004,P004,4,310.45,1241.80
O1925,1/15/2020,S005,A005,P005,1,53.00,53.00
O1926,1/15/2020,S006,A006,P006,10,120.00,1200.00
O1927,1/17/2020,S007,A007,P007,6,234.51,1407.06
O1928,1/17/2020,S008,A008,P008,5,234.20,1171.00
O1929,1/17/2020,S009,A009,P009,3,634.00,1902.00
O1930,1/18/2020,S010,A010,P010,8,521.00,4168.00
O1931,1/18/2020,S011,A001,P011,11,533.00,5863.00
O1932,1/18/2020,S012,A002,P012,10,51.00,510.00
O1933,1/18/2020,S013,A003,P001,3,100.00,300.00
O1934,1/18/2020,S014,A004,P002,2,200.00,400.00
O1935,1/19/2020,S015,A005,P003,4,250.00,1000.00
O1936,1/19/2020,S001,A006,P004,9,310.45,2794.05
O1937,1/19/2020,S002,A007,P005,11,53.00,583.00
O1938,1/21/2020,S003,A008,P006,11,120.00,1320.00
O1939,1/21/2020,S004,A009,P007,9,234.51,2110.59
O1940,1/21/2020,S005,A010,P008,11,234.20,2576.20
O1941,1/22/2020,S006,A001,P009,10,634.00,6340.00
O1942,1/23/2020,S007,A002,P010,10,521.00,5210.00
O1943,1/23/2020,S008,A003,P011,10,533.00,5330.00
O1944,1/23/2020,S009,A004,P012,10,51.00,510.00
O1945,1/24/2020,S010,A005,P001,1,100.00,100.00
O1946,1/24/2020,S011,A006,P002,2,200.00,400.00
O1947,1/25/2020,S012,A007,P003,1,250.00,250.00
O1948,1/25/2020,S013,A008,P004,12,310.45,3725.40
O1949,1/25/2020,S014,A009,P005,1,53.00,53.00
O1950,1/26/2020,S015,A010,P006,12,120.00,1440.00
O1951,1/27/2020,S001,A001,P007,5,234.51,1172.55
O1952,1/27/2020,S002,A002,P008,5,234.20,1171.00
O1953,1/27/2020,S003,A003,P009,10,634.00,6340.00
O1954,1/27/2020,S004,A004,P010,6,521.00,3126.00
O1955,1/27/2020,S005,A005,P011,9,533.00,4797.00
O1956,1/27/2020,S006,A006,P012,6,51.00,306.00
O1957,1/28/2020,S007,A007,P001,11,100.00,1100.00
O1958,1/28/2020,S008,A008,P002,5,200.00,1000.00
O1959,1/28/2020,S009,A009,P003,6,250.00,1500.00
O1960,1/29/2020,S010,A010,P004,7,310.45,2173.15
O1961,1/29/2020,S011,A001,P005,12,53.00,636.00
O1962,1/29/2020,S012,A002,P006,9,120.00,1080.00
O1963,1/30/2020,S013,A003,P007,5,234.51,1172.55
O1964,1/30/2020,S014,A004,P008,7,234.20,1639.40
O1965,1/30/2020,S015,A005,P009,7,634.00,4438.00
O1966,1/30/2020,S001,A006,P010,6,521.00,3126.00
O1967,1/31/2020,S002,A007,P011,12,533.00,6396.00
O1968,1/31/2020,S003,A008,P012,5,51.00,255.00
O1969,1/31/2020,S004,A009,P001,5,100.00,500.00
O1970,2/2/2020,S005,A010,P002,2,200.00,400.00
O1971,2/2/2020,S006,A001,P003,9,250.00,2250.00
O1972,2/3/2020,S007,A002,P004,5,310.45,1552.25
O1973,2/4/2020,S008,A003,P005,11,53.00,583.00
O1974,2/4/2020,S009,A004,P006,3,120.00,360.00
O1975,2/4/2020,S010,A005,P007,11,234.51,2579.61
O1976,2/4/2020,S011,A006,P008,6,234.20,1405.20
O1977,2/5/2020,S012,A007,P009,11,634.00,6974.00
O1978,2/6/2020,S013,A008,P010,3,521.00,1563.00
O1979,2/7/2020,S014,A009,P011,3,533.00,1599.00
O1980,2/7/2020,S015,A010,P012,9,51.00,459.00
O1981,2/7/2020,S001,A001,P001,8,100.00,800.00
O1982,2/7/2020,S002,A002,P002,6,200.00,1200.00
O1983,2/7/2020,S003,A003,P003,7,250.00,1750.00
O1984,2/7/2020,S004,A004,P004,7,310.45,2173.15
O1985,2/7/2020,S005,A005,P005,7,53.00,371.00
O1986,2/7/2020,S006,A006,P006,4,120.00,480.00
O1987,2/7/2020,S007,A007,P007,10,234.51,2345.10
O1988,2/8/2020,S008,A008,P008,5,234.20,1171.00
O1989,2/9/2020,S009,A009,P009,9,634.00,5706.00
O1990,2/9/2020,S010,A010,P010,4,521.00,2084.00
O1991,2/10/2020,S011,A001,P011,11,533.00,5863.00
O1992,2/10/2020,S012,A002,P012,3,51.00,153.00
O1993,2/10/2020,S013,A003,P001,2,100.00,200.00
O1994,2/10/2020,S014,A004,P002,4,200.00,800.00
O1995,2/10/2020,S015,A005,P003,8,250.00,2000.00
O1996,2/10/2020,S001,A006,P004,9,310.45,2794.05
O1997,2/11/2020,S002,A007,P005,7,53.00,371.00
O1998,2/11/2020,S003,A008,P006,5,120.00,600.00
O1999,2/11/2020,S004,A009,P007,9,234.51,2110.59
O2000,2/11/2020,S005,A010,P008,10,234.20,2342.00
O2001,2/12/2020,S006,A001,P009,1,634.00,634.00
O2002,2/13/2020,S007,A002,P010,3,521.00,1563.00
O2003,2/13/2020,S008,A003,P011,9,533.00,4797.00
O2004,2/14/2020,S009,A004,P012,6,51.00,306.00
O2005,2/14/2020,S010,A005,P001,3,100.00,300.00
O2006,2/15/2020,S011,A006,P002,2,200.00,400.00
O2007,2/15/2020,S012,A007,P003,11,250.00,2750.00
O2008,2/15/2020,S013,A008,P004,11,310.45,3414.95
O2009,2/16/2020,S014,A009,P005,6,53.00,318.00
O2010,2/16/2020,S015,A010,P006,2,120.00,240.00
O2011,2/16/2020,S001,A001,P007,3,234.51,703.53
O2012,2/17/2020,S002,A002,P008,10,234.20,2342.00
O2013,2/17/2020,S003,A003,P009,6,634.00,3804.00
O2014,2/17/2020,S004,A004,P010,3,521.00,1563.00
O2015,2/17/2020,S005,A005,P011,11,533.00,5863.00
O2016,2/17/2020,S006,A006,P012,1,51.00,51.00
O2017,2/18/2020,S007,A007,P001,12,100.00,1200.00
O2018,2/19/2020,S008,A008,P002,9,200.00,1800.00
O2019,2/19/2020,S009,A009,P003,2,250.00,500.00
O2020,2/20/2020,S010,A010,P004,6,310.45,1862.70
O2021,2/21/2020,S011,A001,P005,7,53.00,371.00
O2022,2/21/2020,S012,A002,P006,12,120.00,1440.00
O2023,2/21/2020,S013,A003,P007,7,234.51,1641.57
O2024,2/21/2020,S014,A004,P008,6,234.20,1405.20
O2025,2/21/2020,S015,A005,P009,4,634.00,2536.00
O2026,2/22/2020,S001,A006,P010,11,521.00,5731.00
O2027,2/22/2020,S002,A007,P011,10,533.00,5330.00
O2028,2/22/2020,S003,A008,P012,3,51.00,153.00
O2029,2/22/2020,S004,A009,P001,5,100.00,500.00
O2030,2/23/2020,S005,A010,P002,7,200.00,1400.00
O2031,2/24/2020,S006,A001,P003,8,250.00,2000.00
O2032,2/25/2020,S007,A002,P004,10,310.45,3104.50
O2033,2/25/2020,S008,A003,P005,2,53.00,106.00
O2034,2/25/2020,S009,A004,P006,2,120.00,240.00
O2035,2/25/2020,S010,A005,P007,10,234.51,2345.10
O2036,2/26/2020,S011,A006,P008,3,234.20,702.60
O2037,2/26/2020,S012,A007,P009,12,634.00,7608.00
O2038,2/26/2020,S013,A008,P010,8,521.00,4168.00
O2039,2/27/2020,S014,A009,P011,9,533.00,4797.00
O2040,2/28/2020,S015,A010,P012,4,51.00,204.00
O2041,2/28/2020,S001,A001,P001,3,100.00,300.00
O2042,2/28/2020,S002,A002,P002,4,200.00,800.00
O2043,2/28/2020,S003,A003,P003,1,250.00,250.00
O2044,2/28/2020,S004,A004,P004,5,310.45,1552.25
O2045,2/29/2020,S005,A005,P005,12,53.00,636.00
O2046,2/29/2020,S006,A006,P006,10,120.00,1200.00
O2047,3/1/2020,S007,A007,P007,4,234.51,938.04
O2048,3/1/2020,S008,A008,P008,11,234.20,2576.20
O2049,3/1/2020,S009,A009,P009,3,634.00,1902.00
O2050,3/1/2020,S010,A010,P010,1,521.00,521.00
O2051,3/1/2020,S011,A001,P011,3,533.00,1599.00
O2052,3/2/2020,S012,A002,P012,2,51.00,102.00
O2053,3/2/2020,S013,A003,P001,4,100.00,400.00
O2054,3/2/2020,S014,A004,P002,9,200.00,1800.00
O2055,3/2/2020,S015,A005,P003,4,250.00,1000.00
O2056,3/2/2020,S001,A006,P004,6,310.45,1862.70
O2057,3/3/2020,S002,A007,P005,11,53.00,583.00
O2058,3/4/2020,S003,A008,P006,1,120.00,120.00
O2059,3/4/2020,S004,A009,P007,3,234.51,703.53
O2060,3/4/2020,S005,A010,P008,5,234.20,1171.00
O2061,3/4/2020,S006,A001,P009,6,634.00,3804.00
O2062,3/5/2020,S007,A002,P010,5,521.00,2605.00
O2063,3/5/2020,S008,A003,P011,11,533.00,5863.00
O2064,3/5/2020,S009,A004,P012,3,51.00,153.00
O2065,3/5/2020,S010,A005,P001,4,100.00,400.00
O2066,3/6/2020,S011,A006,P002,10,200.00,2000.00
O2067,3/6/2020,S012,A007,P003,5,250.00,1250.00
O2068,3/7/2020,S013,A008,P004,2,310.45,620.90
O2069,3/7/2020,S014,A009,P005,5,53.00,265.00
O2070,3/7/2020,S015,A010,P006,10,120.00,1200.00
O2071,3/9/2020,S001,A001,P007,1,234.51,234.51
O2072,3/9/2020,S002,A002,P008,9,234.20,2107.80
O2073,3/9/2020,S003,A003,P009,10,634.00,6340.00
O2074,3/9/2020,S004,A004,P010,2,521.00,1042.00
O2075,3/9/2020,S005,A005,P011,9,533.00,4797.00
O2076,3/9/2020,S006,A006,P012,5,51.00,255.00
O2077,3/10/2020,S007,A007,P001,9,100.00,900.00
O2078,3/10/2020,S008,A008,P002,1,200.00,200.00
O2079,3/10/2020,S009,A009,P003,4,250.00,1000.00
O2080,3/10/2020,S010,A010,P004,2,310.45,620.90
O2081,3/11/2020,S011,A001,P005,7,53.00,371.00
O2082,3/11/2020,S012,A002,P006,3,120.00,360.00
O2083,3/12/2020,S013,A003,P007,6,234.51,1407.06
O2084,3/12/2020,S014,A004,P008,8,234.20,1873.60
O2085,3/12/2020,S015,A005,P009,7,634.00,4438.00
O2086,3/13/2020,S001,A006,P010,8,521.00,4168.00
O2087,3/14/2020,S002,A007,P011,9,533.00,4797.00
O2088,3/14/2020,S003,A008,P012,9,51.00,459.00
O2089,3/14/2020,S004,A009,P001,12,100.00,1200.00
O2090,3/14/2020,S005,A010,P002,5,200.00,1000.00
O2091,3/15/2020,S006,A001,P003,8,250.00,2000.00
O2092,3/15/2020,S007,A002,P004,10,310.45,3104.50
O2093,3/15/2020,S008,A003,P005,6,53.00,318.00
O2094,3/15/2020,S009,A004,P006,8,120.00,960.00
O2095,3/16/2020,S010,A005,P007,6,234.51,1407.06
O2096,3/16/2020,S011,A006,P008,5,234.20,1171.00
O2097,3/17/2020,S012,A007,P009,11,634.00,6974.00
O2098,3/17/2020,S013,A008,P010,7,521.00,3647.00
O2099,3/17/2020,S014,A009,P011,1,533.00,533.00
O2100,3/17/2020,S015,A010,P012,8,51.00,408.00
O2101,3/17/2020,S001,A001,P001,7,100.00,700.00
O2102,3/17/2020,S002,A002,P002,7,200.00,1400.00
O2103,3/17/2020,S003,A003,P003,10,250.00,2500.00
O2104,3/18/2020,S004,A004,P004,4,310.45,1241.80
O2105,3/18/2020,S005,A005,P005,10,53.00,530.00
O2106,3/18/2020,S006,A006,P006,2,120.00,240.00
O2107,3/19/2020,S007,A007,P007,5,234.51,1172.55
O2108,3/19/2020,S008,A008,P008,7,234.20,1639.40
O2109,3/19/2020,S009,A009,P009,2,634.00,1268.00
O2110,3/19/2020,S010,A010,P010,1,521.00,521.00
O2111,3/21/2020,S011,A001,P011,4,533.00,2132.00
O2112,3/21/2020,S012,A002,P012,12,51.00,612.00
O2113,3/21/2020,S013,A003,P001,9,100.00,900.00
O2114,3/21/2020,S014,A004,P002,10,200.00,2000.00
O2115,3/21/2020,S015,A005,P003,3,250.00,750.00
O2116,3/21/2020,S001,A006,P004,9,310.45,2794.05
O2117,3/22/2020,S002,A007,P005,9,53.00,477.00
O2118,3/22/2020,S003,A008,P006,6,120.00,720.00
O2119,3/23/2020,S004,A009,P007,12,234.51,2814.12
O2120,3/24/2020,S005,A010,P008,11,234.20,2576.20
O2121,3/24/2020,S006,A001,P009,1,634.00,634.00
O2122,3/25/2020,S007,A002,P010,7,521.00,3647.00
O2123,3/25/2020,S008,A003,P011,3,533.00,1599.00
O2124,3/25/2020,S009,A004,P012,8,51.00,408.00
O2125,3/26/2020,S010,A005,P001,3,100.00,300.00
O2126,3/26/2020,S011,A006,P002,11,200.00,2200.00
O2127,3/27/2020,S012,A007,P003,3,250.00,750.00
O2128,3/27/2020,S013,A008,P004,11,310.45,3414.95
O2129,3/27/2020,S014,A009,P005,10,53.00,530.00
O2130,3/27/2020,S015,A010,P006,11,120.00,1320.00
O2131,3/28/2020,S001,A001,P007,2,234.51,469.02
O2132,3/28/2020,S002,A002,P008,1,234.20,234.20
O2133,3/29/2020,S003,A003,P009,12,634.00,7608.00
O2134,3/29/2020,S004,A004,P010,11,521.00,5731.00
O2135,3/30/2020,S005,A005,P011,3,533.00,1599.00
O2136,3/30/2020,S006,A006,P012,6,51.00,306.00
O2137,3/30/2020,S007,A007,P001,12,100.00,1200.00
O2138,3/30/2020,S008,A008,P002,7,200.00,1400.00
O2139,3/30/2020,S009,A009,P003,2,250.00,500.00
O2140,3/31/2020,S010,A010,P004,1,310.45,310.45
O2141,3/31/2020,S011,A001,P005,12,53.00,636.00
O2142,3/31/2020,S012,A002,P006,12,120.00,1440.00
O2143,3/31/2020,S013,A003,P007,12,234.51,2814.12
O2144,3/31/2020,S014,A004,P008,1,234.20,234.20
O2145,4/1/2020,S015,A005,P009,3,634.00,1902.00
O2146,4/1/2020,S001,A006,P010,9,521.00,4689.00
O2147,4/2/2020,S002,A007,P011,6,533.00,3198.00
O2148,4/2/2020,S003,A008,P012,12,51.00,612.00
O2149,4/2/2020,S004,A009,P001,7,100.00,700.00
O2150,4/3/2020,S005,A010,P002,9,200.00,1800.00
O2151,4/3/2020,S006,A001,P003,2,250.00,500.00
O2152,4/3/2020,S007,A002,P004,11,310.45,3414.95
O2153,4/3/2020,S008,A003,P005,11,53.00,583.00
O2154,4/3/2020,S009,A004,P006,1,120.00,120.00
O2155,4/4/2020,S010,A005,P007,11,234.51,2579.61
O2156,4/4/2020,S011,A006,P008,10,234.20,2342.00
O2157,4/5/2020,S012,A007,P009,4,634.00,2536.00
O2158,4/5/2020,S013,A008,P010,10,521.00,5210.00
O2159,4/6/2020,S014,A009,P011,8,533.00,4264.00
O2160,4/7/2020,S015,A010,P012,5,51.00,255.00
O2161,4/7/2020,S001,A001,P001,1,100.00,100.00
O2162,4/8/2020,S002,A002,P002,9,200.00,1800.00
O2163,4/9/2020,S003,A003,P003,2,250.00,500.00
O2164,4/9/2020,S004,A004,P004,7,310.45,2173.15
O2165,4/10/2020,S005,A005,P005,5,53.00,265.00
O2166,4/10/2020,S006,A006,P006,1,120.00,120.00
O2167,4/10/2020,S007,A007,P007,2,234.51,469.02
O2168,4/12/2020,S008,A008,P008,1,234.20,234.20
O2169,4/12/2020,S009,A009,P009,6,634.00,3804.00
O2170,4/13/2020,S010,A010,P010,3,521.00,1563.00
O2171,4/13/2020,S011,A001,P011,9,533.00,4797.00
O2172,4/13/2020,S012,A002,P012,3,51.00,153.00
O2173,4/13/2020,S013,A003,P001,7,100.00,700.00
O2174,4/13/2020,S014,A004,P002,6,200.00,1200.00
O2175,4/13/2020,S015,A005,P003,1,250.00,250.00
O2176,4/14/2020,S001,A006,P004,5,310.45,1552.25
O2177,4/14/2020,S002,A007,P005,10,53.00,530.00
O2178,4/14/2020,S003,A008,P006,9,120.00,1080.00
O2179,4/15/2020,S004,A009,P007,9,234.51,2110.59
O2180,4/15/2020,S005,A010,P008,2,234.20,468.40
O2181,4/17/2020,S006,A001,P009,10,634.00,6340.00
O2182,4/17/2020,S007,A002,P010,10,521.00,5210.00
O2183,4/17/2020,S008,A003,P011,6,533.00,3198.00
O2184,4/18/2020,S009,A004,P012,10,51.00,510.00
O2185,4/18/2020,S010,A005,P001,10,100.00,1000.00
O2186,4/19/2020,S011,A006,P002,4,200.00,800.00
O2187,4/19/2020,S012,A007,P003,5,250.00,1250.00
O2188,4/19/2020,S013,A008,P004,4,310.45,1241.80
O2189,4/19/2020,S014,A009,P005,3,53.00,159.00
O2190,4/19/2020,S015,A010,P006,2,120.00,240.00
O2191,4/20/2020,S001,A001,P007,3,234.51,703.53
O2192,4/20/2020,S002,A002,P008,5,234.20,1171.00
O2193,4/20/2020,S003,A003,P009,3,634.00,1902.00
O2194,4/20/2020,S004,A004,P010,12,521.00,6252.00
O2195,4/21/2020,S005,A005,P011,9,533.00,4797.00
O2196,4/21/2020,S006,A006,P012,5,51.00,255.00
O2197,4/21/2020,S007,A007,P001,8,100.00,800.00
O2198,4/21/2020,S008,A008,P002,5,200.00,1000.00
O2199,4/22/2020,S009,A009,P003,2,250.00,500.00
O2200,4/22/2020,S010,A010,P004,10,310.45,3104.50
O2201,4/23/2020,S011,A001,P005,8,53.00,424.00
O2202,4/23/2020,S012,A002,P006,4,120.00,480.00
O2203,4/23/2020,S013,A003,P007,3,234.51,703.53
O2204,4/23/2020,S014,A004,P008,5,234.20,1171.00
O2205,4/24/2020,S015,A005,P009,9,634.00,5706.00
O2206,4/25/2020,S001,A006,P010,5,521.00,2605.00
O2207,4/27/2020,S002,A007,P011,6,533.00,3198.00
O2208,4/28/2020,S003,A008,P012,4,51.00,204.00
O2209,4/28/2020,S004,A009,P001,1,100.00,100.00
O2210,4/30/2020,S005,A010,P002,7,200.00,1400.00
O2211,4/30/2020,S006,A001,P003,7,250.00,1750.00
O2212,5/1/2020,S007,A002,P004,12,310.45,3725.40
O2213,5/1/2020,S008,A003,P005,6,53.00,318.00
O2214,5/1/2020,S009,A004,P006,7,120.00,840.00
O2215,5/1/2020,S010,A005,P007,6,234.51,1407.06
O2216,5/1/2020,S011,A006,P008,1,234.20,234.20
O2217,5/1/2020,S012,A007,P009,2,634.00,1268.00
O2218,5/2/2020,S013,A008,P010,7,521.00,3647.00
O2219,5/2/2020,S014,A009,P011,12,533.00,6396.00
O2220,5/3/2020,S015,A010,P012,1,51.00,51.00
O2221,5/3/2020,S001,A001,P001,8,100.00,800.00
O2222,5/3/2020,S002,A002,P002,3,200.00,600.00
O2223,5/4/2020,S003,A003,P003,4,250.00,1000.00
O2224,5/5/2020,S004,A004,P004,1,310.45,310.45
O2225,5/5/2020,S005,A005,P005,7,53.00,371.00
O2226,5/6/2020,S006,A006,P006,12,120.00,1440.00
O2227,5/7/2020,S007,A007,P007,1,234.51,234.51
O2228,5/7/2020,S008,A008,P008,4,234.20,936.80
O2229,5/8/2020,S009,A009,P009,6,634.00,3804.00
O2230,5/8/2020,S010,A010,P010,1,521.00,521.00
O2231,5/8/2020,S011,A001,P011,4,533.00,2132.00
O2232,5/9/2020,S012,A002,P012,4,51.00,204.00
O2233,5/9/2020,S013,A003,P001,6,100.00,600.00
O2234,5/9/2020,S014,A004,P002,12,200.00,2400.00
O2235,5/9/2020,S015,A005,P003,5,250.00,1250.00
O2236,5/9/2020,S001,A006,P004,5,310.45,1552.25
O2237,5/10/2020,S002,A007,P005,10,53.00,530.00
O2238,5/10/2020,S003,A008,P006,5,120.00,600.00
O2239,5/10/2020,S004,A009,P007,10,234.51,2345.10
O2240,5/11/2020,S005,A010,P008,2,234.20,468.40
O2241,5/11/2020,S006,A001,P009,12,634.00,7608.00
O2242,5/12/2020,S007,A002,P010,4,521.00,2084.00
O2243,5/13/2020,S008,A003,P011,5,533.00,2665.00
O2244,5/13/2020,S009,A004,P012,1,51.00,51.00
O2245,5/13/2020,S010,A005,P001,11,100.00,1100.00
O2246,5/14/2020,S011,A006,P002,2,200.00,400.00
O2247,5/14/2020,S012,A007,P003,10,250.00,2500.00
O2248,5/14/2020,S013,A008,P004,7,310.45,2173.15
O2249,5/14/2020,S014,A009,P005,5,53.00,265.00
O2250,5/14/2020,S015,A010,P006,1,120.00,120.00
O2251,5/14/2020,S001,A001,P007,6,234.51,1407.06
O2252,5/15/2020,S002,A002,P008,9,234.20,2107.80
O2253,5/15/2020,S003,A003,P009,11,634.00,6974.00
O2254,5/15/2020,S004,A004,P010,10,521.00,5210.00
O2255,5/15/2020,S005,A005,P011,6,533.00,3198.00
O2256,5/15/2020,S006,A006,P012,8,51.00,408.00
O2257,5/15/2020,S007,A007,P001,6,100.00,600.00
O2258,5/16/2020,S008,A008,P002,2,200.00,400.00
O2259,5/16/2020,S009,A009,P003,12,250.00,3000.00
O2260,5/16/2020,S010,A010,P004,10,310.45,3104.50
O2261,5/16/2020,S011,A001,P005,10,53.00,530.00
O2262,5/18/2020,S012,A002,P006,12,120.00,1440.00
O2263,5/18/2020,S013,A003,P007,8,234.51,1876.08
O2264,5/19/2020,S014,A004,P008,3,234.20,702.60
O2265,5/19/2020,S015,A005,P009,3,634.00,1902.00
O2266,5/19/2020,S001,A006,P010,5,521.00,2605.00
O2267,5/20/2020,S002,A007,P011,12,533.00,6396.00
O2268,5/20/2020,S003,A008,P012,6,51.00,306.00
O2269,5/21/2020,S004,A009,P001,4,100.00,400.00
O2270,5/22/2020,S005,A010,P002,5,200.00,1000.00
O2271,5/22/2020,S006,A001,P003,1,250.00,250.00
O2272,5/23/2020,S007,A002,P004,8,310.45,2483.60
O2273,5/23/2020,S008,A003,P005,8,53.00,424.00
O2274,5/23/2020,S009,A004,P006,9,120.00,1080.00
O2275,5/24/2020,S010,A005,P007,4,234.51,938.04
O2276,5/24/2020,S011,A006,P008,12,234.20,2810.40
O2277,5/25/2020,S012,A007,P009,4,634.00,2536.00
O2278,5/25/2020,S013,A008,P010,2,521.00,1042.00
O2279,5/26/2020,S014,A009,P011,12,533.00,6396.00
O2280,5/27/2020,S015,A010,P012,3,51.00,153.00
O2281,5/27/2020,S001,A001,P001,6,100.00,600.00
O2282,5/27/2020,S002,A002,P002,4,200.00,800.00
O2283,5/27/2020,S003,A003,P003,1,250.00,250.00
O2284,5/27/2020,S004,A004,P004,7,310.45,2173.15
O2285,5/28/2020,S005,A005,P005,12,53.00,636.00
O2286,5/28/2020,S006,A006,P006,1,120.00,120.00
O2287,5/29/2020,S007,A007,P007,12,234.51,2814.12
O2288,5/29/2020,S008,A008,P008,11,234.20,2576.20
O2289,5/29/2020,S009,A009,P009,12,634.00,7608.00
O2290,5/29/2020,S010,A010,P010,5,521.00,2605.00
O2291,5/30/2020,S011,A001,P011,4,533.00,2132.00
O2292,5/30/2020,S012,A002,P012,3,51.00,153.00
O2293,5/31/2020,S013,A003,P001,2,100.00,200.00
O2294,5/31/2020,S014,A004,P002,4,200.00,800.00
O2295,5/31/2020,S015,A005,P003,7,250.00,1750.00
O2296,5/31/2020,S001,A006,P004,11,310.45,3414.95
O2297,6/1/2020,S002,A007,P005,11,53.00,583.00
O2298,6/1/2020,S003,A008,P006,6,120.00,720.00
O2299,6/1/2020,S004,A009,P007,2,234.51,469.02
O2300,6/1/2020,S005,A010,P008,6,234.20,1405.20
O2301,6/1/2020,S006,A001,P009,1,634.00,634.00
O2302,6/1/2020,S007,A002,P010,3,521.00,1563.00
O2303,6/1/2020,S008,A003,P011,7,533.00,3731.00
O2304,6/2/2020,S009,A004,P012,5,51.00,255.00
O2305,6/2/2020,S010,A005,P001,8,100.00,800.00
O2306,6/2/2020,S011,A006,P002,9,200.00,1800.00
O2307,6/3/2020,S012,A007,P003,1,250.00,250.00
O2308,6/3/2020,S013,A008,P004,1,310.45,310.45
O2309,6/3/2020,S014,A009,P005,1,53.00,53.00
O2310,6/3/2020,S015,A010,P006,2,120.00,240.00
O2311,6/4/2020,S001,A001,P007,2,234.51,469.02
